antecedents,consequents,support,confidence,lift
Electric Kettle Pro,Wall Clock,0.002857142857142857,0.11707317073170731,4.820659971305595
Fiction Novel Pro,Bookmark Set Pro,0.0027380952380952383,0.11979166666666667,4.814593301435407
Bookmark Set Pro,Fiction Novel Pro,0.0027380952380952383,0.11004784688995216,4.814593301435407
Leather Wallet Pro,Sunglasses,0.002976190476190476,0.11627906976744186,4.811547714514836
Sunglasses,Leather Wallet Pro,0.002976190476190476,0.12315270935960591,4.811547714514836
Sunglasses,Backpack,0.0027380952380952383,0.11330049261083745,4.8066875653082555
Backpack,Sunglasses,0.0027380952380952383,0.11616161616161616,4.806687565308255
Cotton T-Shirt Pro,Winter Hoodie Pro,0.002857142857142857,0.11374407582938388,4.801257472195099
Winter Hoodie Pro,Cotton T-Shirt Pro,0.002857142857142857,0.1206030150753769,4.801257472195099
Bookmark Set,Bookmark Set Pro,0.002857142857142857,0.11940298507462688,4.798971648932372
Bookmark Set Pro,Bookmark Set,0.002857142857142857,0.11483253588516745,4.798971648932372
Leather Wallet,Backpack,0.002380952380952381,0.11299435028248589,4.793699708953946
Backpack,Leather Wallet,0.002380952380952381,0.10101010101010101,4.793699708953946
Analog Watch,Denim Jacket,0.0030952380952380953,0.12380952380952381,4.7926267281106
Denim Jacket,Analog Watch,0.0030952380952380953,0.11981566820276499,4.792626728110599
Bluetooth Speaker,USB-C Cable,0.0030952380952380953,0.12037037037037038,4.791995787256451
USB-C Cable,Bluetooth Speaker,0.0030952380952380953,0.12322274881516587,4.79199578725645
Fiction Novel,Art Supplies Kit Pro,0.002619047619047619,0.1083743842364532,4.791288566243194
Art Supplies Kit Pro,Fiction Novel,0.002619047619047619,0.11578947368421053,4.791288566243194
Shampoo Pro,Shampoo,0.0025,0.09859154929577466,4.787104127656111
Shampoo,Shampoo Pro,0.0025,0.12138728323699423,4.787104127656111
Bedsheet Set,LED Desk Lamp,0.002619047619047619,0.1111111111111111,4.786324786324786
Bluetooth Speaker Pro,Wireless Earbuds,0.002857142857142857,0.11111111111111112,4.786324786324786
Wireless Earbuds,Bluetooth Speaker Pro,0.002857142857142857,0.12307692307692307,4.786324786324786
LED Desk Lamp,Bedsheet Set,0.002619047619047619,0.11282051282051281,4.786324786324785
Storage Boxes Pro,Cushion Cover Set,0.0030952380952380953,0.11504424778761063,4.784018224831334
Cushion Cover Set,Storage Boxes Pro,0.0030952380952380953,0.12871287128712872,4.784018224831333
Air Fryer Pro,Wall Clock Pro,0.0032142857142857142,0.12000000000000001,4.777251184834124
Cycling Gloves Pro,Football Pro,0.002857142857142857,0.12000000000000001,4.777251184834124
Football Pro,Cycling Gloves Pro,0.002857142857142857,0.11374407582938388,4.777251184834124
Wall Clock Pro,Air Fryer Pro,0.0032142857142857142,0.12796208530805686,4.777251184834123
Electric Kettle Pro,Air Fryer,0.002857142857142857,0.11707317073170731,4.773857447312337
Air Fryer,Electric Kettle Pro,0.002857142857142857,0.11650485436893204,4.773857447312337
Bluetooth Speaker Pro,Laptop Stand Pro,0.0032142857142857142,0.125,4.7727272727272725
Laptop Stand Pro,Bluetooth Speaker Pro,0.0032142857142857142,0.12272727272727273,4.7727272727272725
Perfume,Hair Dryer Pro,0.0032142857142857142,0.12442396313364056,4.772425983208131
Hair Dryer Pro,Perfume,0.0032142857142857142,0.1232876712328767,4.77242598320813
Moisturizer Pro,Face Wash,0.0034523809523809524,0.13122171945701358,4.771698889345949
Face Wash,Moisturizer Pro,0.0034523809523809524,0.12554112554112554,4.771698889345948
Power Bank Pro,Wireless Earbuds,0.0027380952380952383,0.11057692307692309,4.763313609467456
Wireless Earbuds,Power Bank Pro,0.0027380952380952383,0.11794871794871795,4.763313609467455
Bedsheet Set,Cushion Cover Set Pro,0.002619047619047619,0.1111111111111111,4.761904761904762
Cushion Cover Set Pro,Bedsheet Set,0.002619047619047619,0.11224489795918366,4.761904761904761
Perfume Pro,Sunscreen Pro,0.0032142857142857142,0.1238532110091743,4.750534120899836
Sunscreen Pro,Perfume Pro,0.0032142857142857142,0.1232876712328767,4.750534120899836
Moisturizer,Sunscreen Pro,0.0030952380952380953,0.12380952380952381,4.748858447488584
Sunscreen Pro,Moisturizer,0.0030952380952380953,0.11872146118721462,4.748858447488584
Smart Watch,Bluetooth Speaker,0.0030952380952380953,0.12206572769953053,4.74700052164841
Bluetooth Speaker,Smart Watch,0.0030952380952380953,0.12037037037037038,4.74700052164841
Running Shoes Pro,Leather Wallet,0.002380952380952381,0.10000000000000002,4.7457627118644075
Leather Wallet,Running Shoes Pro,0.002380952380952381,0.11299435028248589,4.7457627118644075
Sticky Notes Pro,Notebook Set Pro,0.002857142857142857,0.11009174311926606,4.742413549753
Notebook Set Pro,Sticky Notes Pro,0.002857142857142857,0.12307692307692307,4.742413549752999
Sunglasses,Winter Hoodie,0.002619047619047619,0.1083743842364532,4.741379310344827
Winter Hoodie,Sunglasses,0.002619047619047619,0.11458333333333333,4.741379310344827
Backpack,Leather Wallet Pro,0.002857142857142857,0.1212121212121212,4.735729386892177
Leather Wallet Pro,Backpack,0.002857142857142857,0.11162790697674418,4.735729386892177
Fiction Novel,Puzzle Book,0.0032142857142857142,0.1330049261083744,4.734073641145529
Puzzle Book,Fiction Novel,0.0032142857142857142,0.11440677966101694,4.734073641145528
Power Bank,Wireless Mouse Pro,0.0032142857142857142,0.1115702479338843,4.73328324567994
Wireless Mouse Pro,Power Bank,0.0032142857142857142,0.13636363636363635,4.73328324567994
Notebook Set,Art Supplies Kit,0.0032142857142857142,0.12000000000000001,4.732394366197184
Art Supplies Kit,Notebook Set,0.0032142857142857142,0.1267605633802817,4.732394366197183
Ceramic Mug Set Pro,Electric Kettle,0.002619047619047619,0.11764705882352941,4.728398536448072
Electric Kettle,Ceramic Mug Set Pro,0.002619047619047619,0.10526315789473684,4.728398536448072
Wireless Mouse,Laptop Stand Pro,0.0030952380952380953,0.12380952380952381,4.7272727272727275
Laptop Stand Pro,Wireless Mouse,0.0030952380952380953,0.11818181818181818,4.727272727272727
Body Lotion Pro,Sunscreen Pro,0.002857142857142857,0.12307692307692307,4.720758693361433
Body Lotion Pro,Hair Dryer Pro,0.002857142857142857,0.12307692307692307,4.720758693361433
Hair Dryer Pro,Body Lotion Pro,0.002857142857142857,0.1095890410958904,4.720758693361432
Sunscreen Pro,Body Lotion Pro,0.002857142857142857,0.1095890410958904,4.720758693361432
Bookmark Set,Notebook Set Pro,0.002619047619047619,0.10945273631840796,4.714887102946804
Notebook Set Pro,Bookmark Set,0.002619047619047619,0.11282051282051281,4.714887102946804
Denim Jacket,Backpack Pro,0.0033333333333333335,0.12903225806451613,4.712482468443198
Backpack Pro,Denim Jacket,0.0033333333333333335,0.12173913043478261,4.712482468443198
Running Shoes,Sports Cap,0.002380952380952381,0.10928961748633881,4.707860445565364
Sports Cap,Running Shoes,0.002380952380952381,0.10256410256410257,4.707860445565363
Electric Kettle Pro,Knife Set Pro,0.002857142857142857,0.11707317073170731,4.70533317773369
Knife Set Pro,Electric Kettle Pro,0.002857142857142857,0.11483253588516745,4.70533317773369
Yoga Mat Pro,Dumbbell Set Pro,0.0030952380952380953,0.12149532710280375,4.703044920108533
Dumbbell Set Pro,Yoga Mat Pro,0.0030952380952380953,0.11981566820276499,4.703044920108533
Wireless Earbuds Pro,Wireless Earbuds,0.0027380952380952383,0.10900473933649289,4.695588771418155
Wireless Earbuds,Wireless Earbuds Pro,0.0027380952380952383,0.11794871794871795,4.695588771418155
LED Desk Lamp Pro,Electric Kettle,0.002976190476190476,0.11682242990654206,4.695255556052408
Electric Kettle,LED Desk Lamp Pro,0.002976190476190476,0.11961722488038276,4.695255556052407
Formal Shirt,Backpack,0.002976190476190476,0.11061946902654868,4.692947170823277
Backpack,Formal Shirt,0.002976190476190476,0.12626262626262624,4.692947170823277
Perfume,Face Wash,0.0033333333333333335,0.12903225806451613,4.69208211143695
Face Wash,Perfume,0.0033333333333333335,0.12121212121212122,4.69208211143695
Non-stick Pan Pro,Cushion Cover Set Pro,0.002619047619047619,0.10945273631840796,4.690831556503198
Cushion Cover Set Pro,Non-stick Pan Pro,0.002619047619047619,0.11224489795918366,4.6908315565031975
Football,Water Bottle,0.0027380952380952383,0.11111111111111112,4.690117252931324
Water Bottle,Football,0.0027380952380952383,0.1155778894472362,4.690117252931324
Face Mask Pack Pro,Moisturizer Pro,0.0030952380952380953,0.12322274881516587,4.68357959297463
Moisturizer Pro,Face Mask Pack Pro,0.0030952380952380953,0.11764705882352941,4.68357959297463
Wireless Earbuds Pro,Smart Watch Pro,0.0030952380952380953,0.12322274881516587,4.68357959297463
Smart Watch Pro,Wireless Earbuds Pro,0.0030952380952380953,0.11764705882352941,4.68357959297463
Smart Watch Pro,Wireless Earbuds,0.002857142857142857,0.1085972850678733,4.6780368952314655
Wireless Earbuds,Smart Watch Pro,0.002857142857142857,0.12307692307692307,4.678036895231465
Gym Bag,Foam Roller,0.002976190476190476,0.12077294685990338,4.675081813931744
Foam Roller,Gym Bag,0.002976190476190476,0.1152073732718894,4.675081813931744
Skipping Rope Pro,Cycling Gloves,0.002619047619047619,0.11518324607329843,4.674102739206313
Cycling Gloves,Skipping Rope Pro,0.002619047619047619,0.10628019323671496,4.674102739206313
Cotton T-Shirt,Cotton T-Shirt Pro,0.0025,0.11731843575418995,4.670496968413249
Cotton T-Shirt Pro,Cotton T-Shirt,0.0025,0.0995260663507109,4.670496968413249
Formal Shirt,Winter Hoodie Pro,0.002976190476190476,0.11061946902654868,4.669364521723663
Winter Hoodie Pro,Formal Shirt,0.002976190476190476,0.12562814070351758,4.669364521723662
Leather Wallet,Sports Cap Pro,0.0027380952380952383,0.12994350282485878,4.664638562943648
Sports Cap Pro,Leather Wallet,0.0027380952380952383,0.09829059829059829,4.664638562943647
Face Mask Pack,Perfume Pro,0.0027380952380952383,0.12105263157894738,4.66441332689522
Perfume Pro,Face Mask Pack,0.0027380952380952383,0.10550458715596331,4.66441332689522
Wall Clock Pro,Electric Kettle Pro,0.002857142857142857,0.11374407582938388,4.660732863252803
Electric Kettle Pro,Wall Clock Pro,0.002857142857142857,0.11707317073170731,4.660732863252803
Sketch Pens Pro,Bookmark Set Pro,0.002857142857142857,0.11594202898550725,4.659871021427086
Bookmark Set Pro,Sketch Pens Pro,0.002857142857142857,0.11483253588516745,4.659871021427085
Planner Diary Pro,Sketch Pens,0.0032142857142857142,0.11203319502074689,4.658806129575614
Sketch Pens,Planner Diary Pro,0.0032142857142857142,0.13366336633663367,4.658806129575614
Dumbbell Set,Foam Roller,0.002619047619047619,0.12021857923497267,4.653622421998942
Dumbbell Set,Dumbbell Set Pro,0.002619047619047619,0.12021857923497267,4.653622421998942
Foam Roller,Dumbbell Set,0.002619047619047619,0.10138248847926266,4.653622421998942
Dumbbell Set Pro,Dumbbell Set,0.002619047619047619,0.10138248847926266,4.653622421998942
Shampoo Pro,Body Lotion Pro,0.0027380952380952383,0.10798122065727701,4.651498736005779
Smart Watch,Wireless Earbuds,0.0027380952380952383,0.10798122065727701,4.651498736005779
Body Lotion Pro,Shampoo Pro,0.0027380952380952383,0.11794871794871795,4.651498736005778
Wireless Earbuds,Smart Watch,0.0027380952380952383,0.11794871794871795,4.651498736005778
Denim Jacket,Running Shoes Pro,0.002857142857142857,0.11059907834101383,4.645161290322581
Running Shoes Pro,Denim Jacket,0.002857142857142857,0.12000000000000001,4.645161290322581
Cycling Gloves,Fitness Tracker Pro,0.0032142857142857142,0.13043478260869565,4.642593957258659
Sketch Pens Pro,Puzzle Book,0.0032142857142857142,0.13043478260869565,4.642593957258659
Puzzle Book,Sketch Pens Pro,0.0032142857142857142,0.11440677966101694,4.642593957258658
Fitness Tracker Pro,Cycling Gloves,0.0032142857142857142,0.11440677966101694,4.642593957258658
Sunscreen,Hair Dryer,0.002380952380952381,0.10152284263959391,4.634738468329287
Hair Dryer,Sunscreen,0.002380952380952381,0.10869565217391304,4.634738468329287
Dumbbell Set Pro,Foam Roller Pro,0.002976190476190476,0.1152073732718894,4.630344188918043
Foam Roller Pro,Dumbbell Set Pro,0.002976190476190476,0.11961722488038276,4.630344188918042
Power Bank,Wireless Mouse,0.0033333333333333335,0.11570247933884298,4.628099173553719
Wireless Mouse,Power Bank,0.0033333333333333335,0.13333333333333333,4.628099173553719
Sketch Pens Pro,Planner Diary,0.002619047619047619,0.10628019323671496,4.625666441390703
Planner Diary,Sketch Pens Pro,0.002619047619047619,0.11398963730569947,4.625666441390703
Non-stick Pan,Wall Clock Pro,0.0027380952380952383,0.11616161616161616,4.624443487002728
Wall Clock Pro,Bedsheet Set,0.0027380952380952383,0.10900473933649289,4.624443487002728
Wall Clock Pro,Non-stick Pan,0.0027380952380952383,0.10900473933649289,4.624443487002728
Bedsheet Set,Wall Clock Pro,0.0027380952380952383,0.11616161616161616,4.624443487002728
Desk Organizer,Sticky Notes,0.0027380952380952383,0.11111111111111112,4.620462046204621
Sticky Notes,Desk Organizer,0.0027380952380952383,0.11386138613861387,4.62046204620462
Mechanical Keyboard,Bluetooth Speaker,0.0030952380952380953,0.11872146118721462,4.616945712836124
Bluetooth Speaker,Mechanical Keyboard,0.0030952380952380953,0.12037037037037038,4.616945712836124
Hair Dryer,Face Wash Pro,0.002380952380952381,0.10869565217391304,4.61133069828722
Face Wash Pro,Hair Dryer,0.002380952380952381,0.10101010101010101,4.61133069828722
Dumbbell Set,Fitness Tracker,0.002619047619047619,0.12021857923497267,4.611123587094842
Fitness Tracker,Dumbbell Set,0.002619047619047619,0.1004566210045662,4.611123587094842
USB-C Cable Pro,Mechanical Keyboard Pro,0.002857142857142857,0.1256544502617801,4.609158874231235
Mechanical Keyboard Pro,USB-C Cable Pro,0.002857142857142857,0.10480349344978165,4.609158874231235
Perfume,Moisturizer,0.002976190476190476,0.1152073732718894,4.608294930875576
Moisturizer,Perfume,0.002976190476190476,0.11904761904761904,4.608294930875576
Body Lotion,Face Wash Pro,0.002857142857142857,0.1085972850678733,4.607157548334019
Face Wash Pro,Body Lotion,0.002857142857142857,0.1212121212121212,4.607157548334018
USB-C Cable,Power Bank,0.0033333333333333335,0.13270142180094788,4.606165054247778
Power Bank,USB-C Cable,0.0033333333333333335,0.11570247933884298,4.606165054247777
Laptop Stand,Wireless Earbuds,0.002619047619047619,0.10679611650485436,4.600448095593726
Wireless Earbuds,Laptop Stand,0.002619047619047619,0.11282051282051281,4.600448095593726
Fountain Pen,Sketch Pens,0.002857142857142857,0.11059907834101383,4.599169594378793
Sketch Pens,Fountain Pen,0.002857142857142857,0.11881188118811882,4.599169594378793
Wall Clock,Air Fryer,0.0027380952380952383,0.11274509803921569,4.597372929754426
Air Fryer,Wall Clock,0.0027380952380952383,0.11165048543689321,4.597372929754426
Mechanical Keyboard,Power Bank,0.0034523809523809524,0.1324200913242009,4.596399864145817
Power Bank,Mechanical Keyboard,0.0034523809523809524,0.11983471074380166,4.596399864145817
Cycling Gloves Pro,Dumbbell Set,0.002380952380952381,0.10000000000000002,4.59016393442623
Dumbbell Set,Cycling Gloves Pro,0.002380952380952381,0.10928961748633881,4.59016393442623
Running Shoes,Analog Watch,0.0025,0.11475409836065574,4.590163934426229
Analog Watch,Running Shoes,0.0025,0.09999999999999999,4.590163934426229
Analog Watch Pro,Backpack Pro,0.0030952380952380953,0.12560386473429952,4.587271581600504
Backpack Pro,Analog Watch Pro,0.0030952380952380953,0.11304347826086956,4.587271581600504
Resistance Bands,Foam Roller,0.002976190476190476,0.11848341232227487,4.5864546705396725
Foam Roller,Resistance Bands,0.002976190476190476,0.1152073732718894,4.5864546705396725
Trimmer,Face Wash Pro,0.0027380952380952383,0.10798122065727701,4.581021482429934
Face Wash Pro,Trimmer,0.0027380952380952383,0.11616161616161616,4.581021482429933
Knife Set Pro,Ceramic Mug Set,0.0027380952380952383,0.11004784688995216,4.576247098394051
Ceramic Mug Set,Knife Set Pro,0.0027380952380952383,0.11386138613861387,4.57624709839405
Wall Clock,Non-stick Pan,0.002619047619047619,0.10784313725490195,4.57516339869281
Non-stick Pan,Wall Clock,0.002619047619047619,0.1111111111111111,4.57516339869281
Wall Clock,Air Fryer Pro,0.002976190476190476,0.12254901960784313,4.57516339869281
Air Fryer Pro,Wall Clock,0.002976190476190476,0.1111111111111111,4.57516339869281
Storage Boxes,Ceramic Mug Set,0.002619047619047619,0.11,4.574257425742575
Ceramic Mug Set,Storage Boxes,0.002619047619047619,0.10891089108910891,4.574257425742575
Wall Clock Pro,Knife Set Pro,0.002857142857142857,0.11374407582938388,4.571532234291027
Cotton T-Shirt Pro,Formal Shirt Pro,0.002857142857142857,0.11374407582938388,4.571532234291027
Knife Set Pro,Wall Clock Pro,0.002857142857142857,0.11483253588516745,4.571532234291026
Formal Shirt Pro,Cotton T-Shirt Pro,0.002857142857142857,0.11483253588516745,4.571532234291026
Dumbbell Set,Football Pro,0.0025,0.11475409836065574,4.568409602983451
Football Pro,Dumbbell Set,0.0025,0.0995260663507109,4.568409602983451
Hair Dryer,Moisturizer,0.0025,0.11413043478260869,4.565217391304348
Moisturizer,Hair Dryer,0.0025,0.09999999999999999,4.565217391304347
Phone Case Pro,Bluetooth Speaker,0.002976190476190476,0.11737089201877934,4.5644235785080856
Bluetooth Speaker,Phone Case Pro,0.002976190476190476,0.11574074074074074,4.5644235785080856
Fountain Pen Pro,Puzzle Book,0.0036904761904761906,0.12809917355371903,4.559462109539152
Puzzle Book,Fountain Pen Pro,0.0036904761904761906,0.13135593220338984,4.559462109539152
Shampoo,Trimmer,0.002380952380952381,0.115606936416185,4.559146788243916
Trimmer,Shampoo,0.002380952380952381,0.09389671361502348,4.559146788243915
Bookmark Set,Sketch Pens,0.002619047619047619,0.10945273631840796,4.551499926112014
Sketch Pens,Bookmark Set,0.002619047619047619,0.10891089108910891,4.551499926112014
